url,taxonomy_ssu,go_terms,run,assembly,accession,taxonomy_lsu,analysis_summary,interpro_identifiers,downloads,sample,taxonomy,go_slim,experiment_type,pipeline_version,study,complete_time,instrument_platform,instrument_model
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175847?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172158?format=csv,,MGYA00175847,,"[{'value': '83988', 'key': 'Submitted nucleotide sequences'}, {'value': '83794', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '79699', 'key': 'Nucleotide sequences after length filtering'}, {'value': '79699', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '270', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '79431', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '43', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '279', 'key': 'Predicted CDS'}, {'value': '46', 'key': 'Predicted CDS with InterProScan match'}, {'value': '85', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972751?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175848?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172212?format=csv,,MGYA00175848,,"[{'value': '130714', 'key': 'Submitted nucleotide sequences'}, {'value': '130184', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '121706', 'key': 'Nucleotide sequences after length filtering'}, {'value': '121706', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '3962', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '117548', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '1066', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '4107', 'key': 'Predicted CDS'}, {'value': '1073', 'key': 'Predicted CDS with InterProScan match'}, {'value': '2077', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972789?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175849?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172175?format=csv,,MGYA00175849,,"[{'value': '640330', 'key': 'Submitted nucleotide sequences'}, {'value': '638969', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '608613', 'key': 'Nucleotide sequences after length filtering'}, {'value': '608613', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '78565', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '527662', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '38802', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '81737', 'key': 'Predicted CDS'}, {'value': '39013', 'key': 'Predicted CDS with InterProScan match'}, {'value': '65372', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972750?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175850?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172251?format=csv,,MGYA00175850,,"[{'value': '127930', 'key': 'Submitted nucleotide sequences'}, {'value': '127693', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '124765', 'key': 'Nucleotide sequences after length filtering'}, {'value': '124765', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '151', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '124643', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '46', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '155', 'key': 'Predicted CDS'}, {'value': '46', 'key': 'Predicted CDS with InterProScan match'}, {'value': '73', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972792?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175851?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172182?format=csv,,MGYA00175851,,"[{'value': '537767', 'key': 'Submitted nucleotide sequences'}, {'value': '536524', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '512219', 'key': 'Nucleotide sequences after length filtering'}, {'value': '512219', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '105847', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '400866', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '30438', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '110611', 'key': 'Predicted CDS'}, {'value': '30595', 'key': 'Predicted CDS with InterProScan match'}, {'value': '52976', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972757?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175852?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172199?format=csv,,MGYA00175852,,"[{'value': '144811', 'key': 'Submitted nucleotide sequences'}, {'value': '144083', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '133892', 'key': 'Nucleotide sequences after length filtering'}, {'value': '133892', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '13825', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '119009', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '4520', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '14530', 'key': 'Predicted CDS'}, {'value': '4546', 'key': 'Predicted CDS with InterProScan match'}, {'value': '8797', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972772?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175853?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172200?format=csv,,MGYA00175853,,"[{'value': '248047', 'key': 'Submitted nucleotide sequences'}, {'value': '247227', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '236248', 'key': 'Nucleotide sequences after length filtering'}, {'value': '236248', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '30369', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '204881', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '15685', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '31572', 'key': 'Predicted CDS'}, {'value': '15778', 'key': 'Predicted CDS with InterProScan match'}, {'value': '30044', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972773?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175854?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172204?format=csv,,MGYA00175854,,"[{'value': '893613', 'key': 'Submitted nucleotide sequences'}, {'value': '891016', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '820384', 'key': 'Nucleotide sequences after length filtering'}, {'value': '820384', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '168240', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '643132', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '63689', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '172436', 'key': 'Predicted CDS'}, {'value': '63765', 'key': 'Predicted CDS with InterProScan match'}, {'value': '115662', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972778?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175855?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172170?format=csv,,MGYA00175855,,"[{'value': '1166424', 'key': 'Submitted nucleotide sequences'}, {'value': '1162381', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '1071413', 'key': 'Nucleotide sequences after length filtering'}, {'value': '1071413', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '137369', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '928872', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '55619', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '143892', 'key': 'Predicted CDS'}, {'value': '55785', 'key': 'Predicted CDS with InterProScan match'}, {'value': '94072', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972745?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175856?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172155?format=csv,,MGYA00175856,,"[{'value': '146086', 'key': 'Submitted nucleotide sequences'}, {'value': '145489', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '139126', 'key': 'Nucleotide sequences after length filtering'}, {'value': '139126', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '1992', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '136958', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '786', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '2035', 'key': 'Predicted CDS'}, {'value': '788', 'key': 'Predicted CDS with InterProScan match'}, {'value': '1404', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972793?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175857?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172247?format=csv,,MGYA00175857,,"[{'value': '55211', 'key': 'Submitted nucleotide sequences'}, {'value': '55147', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '54067', 'key': 'Nucleotide sequences after length filtering'}, {'value': '54067', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '314', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '53758', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '80', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '328', 'key': 'Predicted CDS'}, {'value': '80', 'key': 'Predicted CDS with InterProScan match'}, {'value': '151', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972834?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175858?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172165?format=csv,,MGYA00175858,,"[{'value': '222080', 'key': 'Submitted nucleotide sequences'}, {'value': '221376', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '206876', 'key': 'Nucleotide sequences after length filtering'}, {'value': '206876', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '72907', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '132240', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '35474', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '75158', 'key': 'Predicted CDS'}, {'value': '35616', 'key': 'Predicted CDS with InterProScan match'}, {'value': '61800', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972740?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175859?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172160?format=csv,,MGYA00175859,,"[{'value': '115081', 'key': 'Submitted nucleotide sequences'}, {'value': '114796', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '109199', 'key': 'Nucleotide sequences after length filtering'}, {'value': '109199', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '748', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '108517', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '75', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '765', 'key': 'Predicted CDS'}, {'value': '77', 'key': 'Predicted CDS with InterProScan match'}, {'value': '129', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972766?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175860?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172189?format=csv,,MGYA00175860,,"[{'value': '283887', 'key': 'Submitted nucleotide sequences'}, {'value': '282796', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '261720', 'key': 'Nucleotide sequences after length filtering'}, {'value': '261720', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '38456', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '220398', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '8062', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '40053', 'key': 'Predicted CDS'}, {'value': '8120', 'key': 'Predicted CDS with InterProScan match'}, {'value': '14029', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972761?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175861?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172210?format=csv,,MGYA00175861,,"[{'value': '94927', 'key': 'Submitted nucleotide sequences'}, {'value': '94489', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '88939', 'key': 'Nucleotide sequences after length filtering'}, {'value': '88939', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '15315', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '72602', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '3673', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '15907', 'key': 'Predicted CDS'}, {'value': '3679', 'key': 'Predicted CDS with InterProScan match'}, {'value': '6556', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972787?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175862?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172167?format=csv,,MGYA00175862,,"[{'value': '193131', 'key': 'Submitted nucleotide sequences'}, {'value': '192403', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '176619', 'key': 'Nucleotide sequences after length filtering'}, {'value': '176619', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '43380', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '132101', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '20386', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '44990', 'key': 'Predicted CDS'}, {'value': '20565', 'key': 'Predicted CDS with InterProScan match'}, {'value': '37708', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972742?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175863?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172164?format=csv,,MGYA00175863,,"[{'value': '459900', 'key': 'Submitted nucleotide sequences'}, {'value': '458419', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '431275', 'key': 'Nucleotide sequences after length filtering'}, {'value': '431275', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '187881', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '238602', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '89920', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '193384', 'key': 'Predicted CDS'}, {'value': '90356', 'key': 'Predicted CDS with InterProScan match'}, {'value': '158242', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972739?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175864?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172227?format=csv,,MGYA00175864,,"[{'value': '66269', 'key': 'Submitted nucleotide sequences'}, {'value': '66186', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '64481', 'key': 'Nucleotide sequences after length filtering'}, {'value': '64481', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '168', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '64320', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '39', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '173', 'key': 'Predicted CDS'}, {'value': '40', 'key': 'Predicted CDS with InterProScan match'}, {'value': '78', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972763?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175865?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172197?format=csv,,MGYA00175865,,"[{'value': '353705', 'key': 'Submitted nucleotide sequences'}, {'value': '350478', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '311610', 'key': 'Nucleotide sequences after length filtering'}, {'value': '311610', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '37379', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '272273', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '15744', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '38599', 'key': 'Predicted CDS'}, {'value': '15887', 'key': 'Predicted CDS with InterProScan match'}, {'value': '28327', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972770?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175866?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172181?format=csv,,MGYA00175866,,"[{'value': '132149', 'key': 'Submitted nucleotide sequences'}, {'value': '131619', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '124252', 'key': 'Nucleotide sequences after length filtering'}, {'value': '124252', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '14716', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '108944', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '5302', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '15463', 'key': 'Predicted CDS'}, {'value': '5330', 'key': 'Predicted CDS with InterProScan match'}, {'value': '10244', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972756?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175867?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172196?format=csv,,MGYA00175867,,"[{'value': '263605', 'key': 'Submitted nucleotide sequences'}, {'value': '262603', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '244235', 'key': 'Nucleotide sequences after length filtering'}, {'value': '244235', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '70352', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '167789', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '19001', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '72479', 'key': 'Predicted CDS'}, {'value': '19036', 'key': 'Predicted CDS with InterProScan match'}, {'value': '24917', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972769?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175868?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172149?format=csv,,MGYA00175868,,"[{'value': '189246', 'key': 'Submitted nucleotide sequences'}, {'value': '188615', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '178235', 'key': 'Nucleotide sequences after length filtering'}, {'value': '178235', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '25772', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '151503', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '12926', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '26758', 'key': 'Predicted CDS'}, {'value': '13038', 'key': 'Predicted CDS with InterProScan match'}, {'value': '25817', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972775?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175869?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172156?format=csv,,MGYA00175869,,"[{'value': '282076', 'key': 'Submitted nucleotide sequences'}, {'value': '281630', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '274298', 'key': 'Nucleotide sequences after length filtering'}, {'value': '274298', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '1187', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '273282', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '186', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '1214', 'key': 'Predicted CDS'}, {'value': '187', 'key': 'Predicted CDS with InterProScan match'}, {'value': '280', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972798?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175870?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172161?format=csv,,MGYA00175870,,"[{'value': '108675', 'key': 'Submitted nucleotide sequences'}, {'value': '108472', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '103388', 'key': 'Nucleotide sequences after length filtering'}, {'value': '103388', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '795', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '102633', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '287', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '829', 'key': 'Predicted CDS'}, {'value': '288', 'key': 'Predicted CDS with InterProScan match'}, {'value': '561', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972775?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175871?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172229?format=csv,,MGYA00175871,,"[{'value': '65674', 'key': 'Submitted nucleotide sequences'}, {'value': '65484', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '62357', 'key': 'Nucleotide sequences after length filtering'}, {'value': '62357', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '307', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '62077', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '93', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '314', 'key': 'Predicted CDS'}, {'value': '93', 'key': 'Predicted CDS with InterProScan match'}, {'value': '158', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972765?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
https://www.ebi.ac.uk/metagenomics/api/v1/analyses/MGYA00175872?format=csv,,,https://www.ebi.ac.uk/metagenomics/api/v1/runs/ERR2172241?format=csv,,MGYA00175872,,"[{'value': '92495', 'key': 'Submitted nucleotide sequences'}, {'value': '92261', 'key': 'Nucleotide sequences after format-specific filtering'}, {'value': '90270', 'key': 'Nucleotide sequences after length filtering'}, {'value': '90270', 'key': 'Nucleotide sequences after undetermined bases filtering'}, {'value': '114', 'key': 'Nucleotide sequences with predicted CDS'}, {'value': '90164', 'key': 'Nucleotide sequences with predicted RNA'}, {'value': '9', 'key': 'Nucleotide sequences with InterProScan match'}, {'value': '116', 'key': 'Predicted CDS'}, {'value': '9', 'key': 'Predicted CDS with InterProScan match'}, {'value': '10', 'key': 'Total InterProScan matches'}]",,,https://www.ebi.ac.uk/metagenomics/api/v1/samples/ERS1972790?format=csv,,,amplicon,4.1,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00002473?format=csv,2018-06-29T00:00:00,ILLUMINA,Illumina MiSeq
